,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
9107,6089224,2,1.18,0.28,-0.5,2.1,2.8923179539739814,7.384155071500964,2.5703695994385485,6979.891448048537,0.003891692272880257,1.7814801545646135,-0.612014125205511,58.165995689570295,0.0015408628782652028,0.002834003340244473,0.005723722564904768,0.004422465459613726,0.003891692272880257
81249,4242582,1,0.88,0.28,-0.4,1.7,7.022237966454393,4.7244200572316055,8.304372468158201,5926.717034014015,0.0009977373327512546,1.1491683823751428,-0.6263122939933253,103.02822420381172,0.0003053383809054537,0.0019715333961146664,0.0072057397870183,0.00427923641755457,0.0009977373327512546
20910,1948709,2,1.03,0.28,0.45,2.5,11.115345558821113,5.60455022212826,10.878731861869378,5570.519359489069,0.0020578613280977922,1.1356689273905236,0.37915335781180975,113.9950542080771,0.00031882991110467024,0.0022414721432898466,0.05101273105588661,0.04333431467719657,0.0020578613280977922
54909,1524986,2,1.17,0.32,-0.2,1.7,3.045212663192815,9.183886037889309,2.502164258883373,6115.953345503792,0.03300913462655203,2.4433599098192693,-0.2749759787300137,38.312217752373726,0.0014073256535837078,0.0008087804202668303,0.011420327935091498,0.009609539939320223,0.03300913462655203
28866,594384,3,0.84,0.28,0.5,1.9,33.081669297707556,9.928952554566466,27.284262085884272,4439.671028547578,0.0025757475346736263,2.2003693063755385,0.4763643067031101,37.923225654185856,0.0006074352021779802,0.00011775083996146131,0.05723722564904767,0.05420544093819568,0.0025757475346736263
81532,6123934,2,1.09,0.28,-0.1,1.9,5.392121251860502,7.04418684888165,4.397653646413303,6024.136357926162,0.00479390948082356,1.6856351731182715,-0.19569659430110511,65.25042814981998,0.0008942335182552235,0.002509748485376828,0.014377341048509497,0.011534054005672341,0.00479390948082356
82742,2197230,1,0.83,0.24,-0.3,2.5,7.683967956207794,2.619880048750229,15.287811674112682,5610.983476407823,0.0015387136040647936,0.8146178847520866,-0.3748314242098842,167.4906960138134,0.000226620211849706,0.002032922785026009,0.009071488928653629,0.007635669999346087,0.0015387136040647936
21868,4816967,2,1.17,0.32,0.2,1.9,3.9408531441799006,6.075779855652314,3.888616849104732,6019.488484984311,0.023471142958391682,1.6447431882029202,0.09436587787727664,70.16837413271682,0.0008837624734277636,0.00031868740792440065,0.028686566783546162,0.02249284822371169,0.023471142958391682
63940,2749424,2,1.14,0.26,0.45,2.3,11.377565892668633,8.770031564323785,8.42514069205719,5366.630969137394,0.0009321293651018525,1.6422444492526092,0.41454654083893705,69.69814372731113,0.0013433549033557454,0.0010673092016923458,0.05101273105588661,0.04701377404488565,0.0009321293651018525
9283,1050818,1,1.2,0.32,0.1,1.9,3.06631187031472,5.830632660531187,3.1447678674100636,6071.236495633731,-0.041903743721139176,1.7187098850411886,-0.09155518381492056,66.10515400112668,0.00023187325997941444,0.0015960236628093651,0.02278654995347443,0.014659642892242756,0.041903743721139176
40459,2551420,2,1.07,0.24,0.1,2.5,10.135255384688463,7.752931084170188,8.461127878438901,5779.390247223125,0.0025821239238347404,1.4565786574290012,0.04106484218121177,80.55264520541459,0.0009523156601463168,0.002266877860918226,0.02278654995347443,0.019894975884200833,0.0025821239238347404
9478,2491631,2,1.08,0.32,-0.5,2.5,2.7042651867910346,5.945532504733536,2.619408961572431,7101.980266050673,-0.005851382339633383,1.5050818407296105,-0.6799759761280166,71.08136550258307,0.00045484454529105323,0.002045762422281161,0.005723722564904768,0.003781835190872964,0.005851382339633383
14207,5457506,2,0.81,0.3,-0.1,2.1,14.978943285383416,8.374268883047966,13.062507597536122,5588.488323221645,0.00045558029023617,1.290346680635022,-0.18511015043466514,84.13576041188963,0.0009288739366826301,0.0013734192814250368,0.014377341048509497,0.01181866504588232,0.00045558029023617
20948,5051429,2,1.02,0.26,0.4,2.5,16.688102028927293,9.63850936657391,12.895944982078607,4887.6004132582975,-0.00150304739399957,1.9559621022876128,0.3802884509917498,50.10107870218078,0.0006273305813503559,0.00018856073415218777,0.045465144410323406,0.043447723490449335,0.00150304739399957
47106,5823280,2,1.16,0.28,0.35,2.5,8.14966822005519,8.960031518881058,6.643447808627794,5496.262545394705,-0.0012586553372717464,1.8090406915379973,0.3200432229329668,60.711574611805794,0.0012195847479881485,0.0005412655056751814,0.04052085260808695,0.037820023799403114,0.0012586553372717464
7598,1489524,1,0.98,0.3,0.2,2.1,2.975109878328753,1.8176278699760988,8.34812075737504,5717.203517746329,0.0005459783632982991,0.9424991193611966,0.16307829888740552,146.7124821935594,0.0001733787672680095,0.002143423350180917,0.028686566783546162,0.02634855930816696,0.0005459783632982991
23229,8612094,2,1.195,0.29,-0.25,1.8,2.7692843455228355,6.060787527952716,2.7838447330305565,6590.32383694486,0.006754317445211457,1.7380513171290701,-0.5239826500301457,62.520716878750285,0.001588064613752072,0.00025851645810370805,0.01017837798594532,0.00541621536456159,0.006754317445211457
647,7168084,2,0.84,0.28,-0.2,2.3,13.745344884487519,8.643924029977475,11.81371897634507,5679.234993729791,-0.0006058998169604708,1.3863776212974417,-0.27774457839154004,76.86409195536913,0.001165454179258977,0.0013125038306678882,0.011420327935091498,0.009548474584926695,0.0006058998169604708
89816,291105,2,1.11,0.3,0.4,1.9,7.076429744738313,5.822761591253648,7.099019738658319,5681.4755747922545,-0.0202585634129962,1.4202110278537177,0.3301719854003763,85.60927564057766,0.0003863211819959165,0.00030087194910688453,0.045465144410323406,0.03871244133820397,0.0202585634129962
54685,4511732,2,1.2,0.3,0.1,2.1,4.069063675137608,7.3660602842674345,3.620503024253032,6071.965179022096,0.0014259881834912584,1.9302249819877169,-0.028687155710252824,55.89231656515597,0.0016124032813637705,0.0036357962370584533,0.02278654995347443,0.016943043238540068,0.0014259881834912584
16558,1990116,2,0.82,0.3,0.35,2.5,25.21766045011136,9.928261412539795,20.46062762408161,4856.873388116748,0.0012448997276562328,2.1773381080369365,0.33058911611958514,37.79256951466755,0.00046769475883355236,9.162252594063779e-05,0.04052085260808695,0.03874964168643065,0.0012448997276562328
92936,3037862,1,1.1,0.26,0.4,1.7,8.722206046951356,4.574796130502547,9.529516190380932,5381.331320444402,-0.0014260262627043532,1.2578250014503431,0.3186838571261261,101.8400210810033,0.000507662952688242,0.0042795927347529785,0.045465144410323406,0.03770183010097685,0.0014260262627043532
53625,3629293,2,0.8,0.32,-0.4,1.9,10.993092298436137,9.874840573717858,8.847305863053657,5208.401667122141,-0.0014394196201377534,2.1691553068833915,-0.4254507303404707,37.96909477943311,0.0009164856352331523,0.00027630508261139436,0.0072057397870183,0.006795600576679806,0.0014394196201377534
4078,4358113,2,0.8,0.28,0.25,2.5,28.327260786984,9.763860322314123,23.696361481082445,4831.882347529385,0.0012080955687883467,1.8184801311556933,0.21770929841913825,49.399113081314546,0.0004632348144536374,0.00011821226196218058,0.0321868573217045,0.029880500887217724,0.0012080955687883467
51887,1626116,2,1.2,0.26,0.4,1.7,7.534374088855557,6.234059444554696,7.464346476560996,5518.651918879623,-0.019091227563497022,1.5940124934749431,0.32977074170137977,75.20140365244181,0.00028393310942308924,0.0008786999748256473,0.045465144410323406,0.03867669151750134,0.019091227563497022
63489,5474142,2,0.99,0.32,0.3,2.5,10.450191890687153,9.890974034907472,7.3482688757091665,5094.977331506013,0.000679451237038346,2.406588249557002,0.2923163904112323,35.7840337239658,0.0005311247308134424,0.00016282509726545102,0.036114247900936716,0.03548092759518301,0.000679451237038346
79916,4463867,2,1.15,0.32,-0.2,1.7,2.680376030898962,6.154542812354353,2.6309823250955935,6651.884315196368,0.019793801050666436,1.7132200133483668,-0.4811850544712726,61.391707134613725,0.0013342998979940038,0.00014499999438927214,0.011420327935091498,0.005977141268259181,0.019793801050666436
83435,3708249,1,1.09,0.28,-0.3,2.3,0.6494796793222297,1.3372252926794395,3.6941925053501934,6579.901048620872,0.0021967366444725534,1.0922659583592051,-0.4198485168102958,120.49956860248535,0.00018511304006228616,0.002432080594753236,0.009071488928653629,0.006883828754365325,0.0021967366444725534
24897,7970593,1,1.18,0.26,0.35,1.7,7.0051003006973325,5.473457412540031,7.348564606247766,5479.393092600612,0.005078479024481814,1.437274577471019,0.2743067027663629,86.42253043389977,0.0003462275413227228,0.002309493883541569,0.04052085260808695,0.034039665023021415,0.005078479024481814
96775,6534616,2,1.2,0.32,0.1,2.1,3.18822572949532,6.218963976267695,3.1429311717660497,6221.147562242993,0.0041959186536569704,1.7314552766633056,-0.061585254028120914,64.95717235352251,0.001014473066228897,0.00039470450474776714,0.02278654995347443,0.015707002788581483,0.0041959186536569704
46025,7553255,3,0.95,0.24,0.3,2.1,22.19064251496635,9.4873653101317,18.24370993608064,4755.45801026039,0.00117656897319018,1.7065129509442942,0.26328127681853125,59.89199275662047,0.0012915097508840315,0.0004036524402332154,0.036114247900936716,0.0331863777019039,0.00117656897319018
26105,2564080,1,1.04,0.32,-0.1,1.9,3.8366456148180768,4.91244088391987,4.072043105360154,6153.7927194934555,0.006507145123500371,1.4297717219690211,-0.37382861315819227,80.64337608167206,0.0008064376486333269,0.002401110285059516,0.014377341048509497,0.007653321573963809,0.006507145123500371
54394,7203190,2,0.8,0.26,-0.3,2.3,17.982248334897598,9.670854876482435,15.18246005766047,5187.20665635981,-0.0009852382227152647,1.807934049087132,-0.33607421171138985,50.07319296706108,0.0008321186957009357,0.00023779606454593652,0.009071488928653629,0.008348421409582321,0.0009852382227152647
37016,7749416,2,1.1,0.24,0.25,1.7,11.868704185736409,8.644309673207534,9.366592267895165,5197.276945412066,0.0008329934063275686,1.7345193281295976,0.203382502631455,63.486713765171935,0.0012895216404007444,0.0011773829234103528,0.0321868573217045,0.02891086445021336,0.0008329934063275686
20135,5940633,1,1.18,0.32,-0.4,1.9,1.885138558084433,5.173332720091064,2.134716351965172,7063.37482947118,0.001378603230411975,1.5707313615356804,-0.6460042804158999,69.77324516414839,0.0010242481950665323,0.0022629172033160057,0.0072057397870183,0.0040895384373211725,0.001378603230411975
91470,681082,1,0.92,0.26,-0.5,2.5,6.929230239297049,5.281821176050855,7.650606783515041,6220.598504610975,0.0005871561019992014,1.1657432772305296,-0.7020416165909754,102.39174319439492,0.0006398675820515442,0.004050973019013859,0.005723722564904768,0.0035944873394965736,0.0005871561019992014
