,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx
0,5905818,2,1.05,0.32,-0.2,1.7,4.541614267935496,8.976772361828967,3.535571879461618,5844.168956927474,3.7642160724482654,2.2226877199295028,-0.2624538612456657,42.20343739961915,0.0013800116327265714,0.0008232688798580079,0.011420327935091498,0.009890647263666431
1,524475,1,1.04,0.32,-0.2,2.5,2.359622552524809,2.9757205157093636,3.65313954691863,6559.884439280863,4.281061893015757,1.2216038699077656,-0.5030968080163929,99.98898011087368,0.00028002466517245447,0.002368088143790276,0.011420327935091498,0.005683053792607899
2,5676465,1,1.02,0.26,-0.3,1.9,4.676250101470908,4.147293239264255,5.678504884963162,6143.139860339865,4.2369089936568765,1.2728882154616992,-0.5763864290005518,94.75449261466309,0.0001987528889793329,0.0014339304719210302,0.009071488928653629,0.004800562694437725
3,4760212,2,0.84,0.32,-0.2,2.3,10.758818344098596,9.707601695846726,8.439969600582192,5331.457119552438,3.76120771422846,1.993885137236544,-0.2239639322730584,44.113136505916366,0.0010186001196318241,0.00032473322247206227,0.011420327935091498,0.010807236180168836
4,721431,2,0.91,0.24,0.0,2.1,16.431620195853785,8.015179999030806,14.690905513002624,5474.145587708015,4.17294149140842,1.2931423191041431,-0.0834824118900779,88.9624285248261,0.0008167232730627997,0.0017307906107395519,0.0181,0.01493468830171424
5,3340528,1,1.06,0.28,0.5,2.5,2.334201133766545,1.4558652204070657,10.330338884393647,5436.153271524368,4.53991995292222,0.9154563318746948,0.4799959964780922,159.1375856172618,0.000200232430139807,0.002289412653991574,0.05723722564904767,0.054660622250748185
6,4231819,2,1.09,0.28,0.4,2.3,10.95934819899975,8.930707546690636,8.050997356410921,5368.433197049977,4.031642765167827,1.6646821364607638,0.36710485405928256,66.72743408720055,0.0012775878737120187,0.0007293815207481402,0.045465144410323406,0.042148626705680335
7,2824996,2,0.99,0.28,0.4,1.9,15.523910742836533,8.688026024276553,12.472892409631164,5142.280461456066,4.079114670956174,1.5022915089454938,0.3457859475899869,74.34787791581688,0.001408616395138399,0.0014156320134697806,0.045465144410323406,0.0401295715054033
8,2911031,1,0.94,0.32,-0.3,2.5,3.040452404198125,2.8825956629223923,4.825992158366944,6433.737795204675,4.352768197146924,1.0693614032347476,-0.4854207901463292,117.04749821142806,0.0001883969773884776,0.0018419703014635747,0.009071488928653629,0.005919128723922106
9,3111118,2,1.03,0.24,0.35,1.7,17.368405026258348,8.683650989788159,14.338895736279893,4985.2202662488735,4.0643403436760215,1.5586833313371742,0.2925502416619103,72.03068294504656,0.00133733828425476,0.0013642986282010885,0.04052085260808695,0.035500037885369234
10,7245965,1,0.82,0.26,0.45,2.1,6.0098422539225655,1.426146501621108,32.77957407250063,4334.062484099213,4.594827224639623,0.7558541302926309,0.4201284644919405,187.21243028998688,0.00020963552170802957,0.0022631168955965647,0.05101273105588661,0.04762193515871981
11,3817723,2,1.08,0.26,0.4,2.5,13.574591110848589,9.612430585352222,10.087972068659665,4944.154041916728,3.85507689147039,2.0303115944187207,0.38381880214658015,48.71929732512372,0.0006974599471767607,0.00022323282710162706,0.045465144410323406,0.043802346565640034
12,2689322,3,0.91,0.28,0.5,2.1,23.52504861830309,8.767490662716083,19.795838031982434,4980.864321789223,4.1581286901422665,1.315213254518945,0.4284286554282647,86.74550922827784,0.0012701911441572484,0.0014328510236973901,0.05723722564904767,0.048540833602728414
13,3077462,3,0.91,0.24,0.3,1.9,26.537160478336958,9.912626241439138,21.828780400943927,4512.5568567413675,3.6770587846228393,2.287119499653368,0.2815108624650359,37.39412818637615,0.00046638477705457414,0.00010902685923502851,0.036114247900936716,0.03460903079694494
14,3837335,1,1.19,0.28,-0.2,1.9,0.6018733368757633,1.405189862877744,3.1576138075669755,6665.231843156282,4.323445833561458,1.2445009733690289,-0.3650655882621806,102.12852940318359,0.0001895569937746318,0.0026209040489968,0.011420327935091498,0.007809315818695399
15,7795879,2,0.99,0.24,-0.2,1.7,9.55001104537624,7.590442126647303,8.44337994279883,5692.860218828556,4.060118776795029,1.535776687465935,-0.3219558398624864,71.87720693785487,0.000895917525929985,0.0020684161854058747,0.011420327935091498,0.00862427775449643
16,3915229,1,1.04,0.24,0.35,2.5,8.092120775547404,2.9203618760072274,13.373897579890413,5419.086507031332,4.473033086543788,0.9793655044560556,0.2923009402501797,142.96838220152915,0.00020245815277949043,0.0019508226616498086,0.04052085260808695,0.03547966537261825
17,2329774,2,0.86,0.26,0.35,2.5,26.528074602922906,8.102153840224332,24.07247716507853,5127.007601390653,4.273191934473593,1.1202024219489102,0.25794237634746114,106.79929712876249,0.0005712091931547335,0.0014934713480905806,0.04052085260808695,0.032780905907001105
18,7814493,2,1.02,0.28,-0.5,2.3,5.608244430983257,9.516633112246831,4.279992312665925,5763.2946846762525,3.727525265082509,2.284006033202481,-0.5287737800104597,40.012373823536414,0.001206849719908537,0.00033994705274653647,0.005723722564904768,0.00535679214147634
19,3912014,2,0.88,0.28,0.45,1.7,25.703169503657644,9.145787424479408,21.55666099814886,4692.339056362363,4.053134855113087,1.4592862128479596,0.38559237245917777,73.31047233611922,0.0012690258012941513,0.000738885807605838,0.05101273105588661,0.043981592190223705
20,4635268,2,0.97,0.3,0.35,2.3,13.983896405799053,9.812338592969548,10.422961446095927,4907.615883025644,3.7312654671902505,2.218491392171552,0.3368220292119333,40.175057860984495,0.0006815299030819093,0.00020741743943486493,0.04052085260808695,0.03930977916857438
21,5880038,2,1.03,0.26,-0.2,2.5,7.929189587191654,9.508411741092095,5.99515159648913,5449.021140278337,3.8128389617316527,2.0808164929471347,-0.21859892564230046,45.991054897571786,0.001362798645741832,0.00043809560161550687,0.011420327935091498,0.010941570153085785
22,7079218,2,1.2,0.26,-0.2,1.9,4.369196794142892,9.028093767871143,3.506968814233138,5796.5015568454855,3.757655167295456,2.394626113001632,-0.24734648947132826,40.78499212282911,0.0012705247346374588,0.0006021372125467049,0.011420327935091498,0.010240757575023185
23,5409037,2,0.92,0.3,-0.1,2.3,9.962706978404904,9.347649634753893,7.763172350953194,5462.478322096153,3.8891315937760935,1.8013818914007158,-0.12990102183319716,54.19418500970495,0.0012525465046307653,0.0004338084414285959,0.014377341048509497,0.013420773689199068
24,5528912,2,0.98,0.28,-0.5,2.3,6.416211809108153,9.283288771487678,5.047641626184961,5878.674669120386,3.798871690644492,2.062484937136978,-0.543003878870624,45.70607001341357,0.0013209558242514034,0.0005101413324322679,0.005723722564904768,0.005184115823758227
25,8150885,2,1.075,0.29,0.45,2.2,11.380680821191303,9.094387622198338,8.280378571948061,5225.152565031982,4.002300744105707,1.7099126555822781,0.42006478105720507,63.607778192001206,0.0012011963197784946,0.0005180196090058821,0.05101273105588661,0.04761495255548052
26,4851333,2,1.17,0.28,-0.4,1.9,3.5203788933098448,9.256656078033217,2.80102764617688,6130.387034806004,3.727382781745353,2.448241913404241,-0.4655738764688176,37.77329696806363,0.0013917509118230316,0.0006023929007542006,0.0072057397870183,0.006195904260597554
27,5402988,2,1.15,0.24,0.3,2.5,10.980581058439359,9.398125790858666,8.030676228517141,5119.604360091423,3.9201958058643687,1.9437764657221752,0.2815838361424468,53.95932407142868,0.0015737552755305804,0.0004690341509993034,0.036114247900936716,0.034614846575287864
28,311303,2,0.91,0.26,0.3,2.5,22.07353449789299,9.60611606508742,18.02445596162865,4876.699863684798,3.909080401705895,1.7513466690623438,0.2693142684149301,56.025960903301204,0.0006641890028895687,0.00019663360575256084,0.036114247900936716,0.033650602406475966
29,6380315,2,1.18,0.3,0.0,2.5,3.688411750736282,6.652404373920239,3.4083995970460013,6338.429817003154,4.010818613289202,1.7756577940855345,-0.15069903680052135,62.064026059656754,0.0006584511965379327,0.0017959110614253484,0.0181,0.01279321027094857
30,7310068,1,1.17,0.26,-0.2,1.7,2.1641406289370013,2.705553223489321,3.7905201269019457,6356.807466637066,4.2285147496080215,1.3765127321207418,-0.5417611405823395,87.91126583596494,0.00026608126930645603,0.0025874453697345146,0.011420327935091498,0.005198971471095319
31,4132766,2,0.95,0.28,0.35,2.1,17.83429557880736,9.944727442068393,13.779069620411684,4718.928216702298,3.6432222315753,2.429557683701844,0.3390515740241395,34.664077794304255,0.0004911360977198882,0.00012119826319167971,0.04052085260808695,0.03951210332945225
