,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
8935,1,1.0,0.28,0.0,2.1,1.4751575790363922,1.42242145981139,7.086683378199176,-0.008598805479414606,4.481804348324586,0.9506978298359086,-0.026660802248917655,145.90543466937427,3392.4434043861993,0.0001614326357430396,0.002947821430832817,0.0181,0.01702228167202672,0.008598805479414606
8748,1,0.98,0.28,0.0,2.1,1.4696496974802546,1.3852369379536853,7.729886802681186,-0.04045313741864785,4.4998142687213285,0.9218294534555828,-0.023708174807435863,151.27220927458646,3554.764755280457,0.0001642413271698255,0.002933421196155986,0.0181,0.017138404943695736,0.04045313741864785
18720,1,1.14,0.28,0.0,2.1,1.2889142550256312,1.65383973284983,4.4426321398840525,-0.07026247927982394,4.3577051011299535,1.1709667189991146,-0.08097800413032723,113.5176381574297,2472.1004564022023,0.00015448425418593002,0.0027474179034517876,0.0181,0.015021059649785637,0.07026247927982394
7437,2,1.11,0.28,0.0,2.1,4.687329720487648,5.239448549683536,4.8147557497222335,0.024099492265462624,4.1562785853161435,1.4569336746169392,-0.1466933828406118,81.62184957878107,1575.9251477722676,0.000576944295906458,0.000708257832896575,0.0181,0.01291175248158593,0.024099492265462624
11927,2,1.12,0.28,0.0,2.1,5.068247876379996,6.370924762849283,4.693988360961042,0.061906360148046694,4.072930591599496,1.6104081241953512,-0.14803426536785408,70.79790964971251,1304.973876797737,0.00033790288783056813,0.001699954214017585,0.0181,0.012871948974120369,0.061906360148046694
18957,1,1.2,0.28,0.0,2.1,0.5613913883396964,1.3036375314406583,3.782354398433177,-0.019931406420546458,4.351605901605532,1.2098522846431294,-0.07610835045462096,109.65114233064008,2408.4651959358785,0.000189703771868568,0.0033444739132257317,0.0181,0.015190435480072503,0.019931406420546458
8675,1,0.83,0.28,0.0,2.1,10.344105394463533,3.537580158194706,15.272600428535487,0.06192998710408622,4.465609639847814,0.8824272337444534,-0.08930207222824567,149.29784188787443,3394.78276276448,0.00028162129088042415,0.0028891281024795434,0.0181,0.014735894468110017,0.06192998710408622
12568,1,0.99,0.28,0.0,2.1,3.321621662804525,2.1481984422996714,7.406038867892791,-0.0335466534123432,4.432498422511788,1.0011820687318072,-0.05755314268722049,134.52818893214157,3026.880665610967,0.00016867048530734905,0.0027112662094823103,0.0181,0.015853510046839398,0.0335466534123432
2661,2,1.05,0.28,0.0,2.1,7.607432589840005,8.826659673715914,5.701476462362781,-0.05422186782420142,3.9272924401253135,1.8419889057301169,-0.03846796134751836,56.40431176227193,966.6933747796396,0.0013465288956609849,0.0013023465968882153,0.0181,0.016565731330467633,0.05422186782420142
14943,1,1.13,0.28,0.0,2.1,2.0704835455635693,2.18573610696298,4.562857433789538,-0.04788530748193886,4.322407139886167,1.2141723218184135,-0.11766778727324988,107.21411834180851,2284.662424993624,0.0001948838703410152,0.0030733649489126103,0.0181,0.013804185528870905,0.04788530748193886
5848,2,0.87,0.28,0.0,2.1,15.931153601291092,9.957196367930706,12.671148526688686,-0.2115380968474313,3.628673775907215,2.363725485302908,-0.015443402392247048,34.60672219551612,521.2222267199813,0.0005009554753842618,0.00017153131996394677,0.0181,0.01746767779723908,0.2115380968474313
10841,1,0.89,0.28,0.0,2.1,3.4544322180096803,1.716738416433074,11.574597690565655,-0.009001538379593828,4.534758884029579,0.8438402523992059,-0.037540168218517966,164.73499898066626,3945.6040007823217,0.00019208530410554146,0.0027403644804290805,0.0181,0.016601158906053678,0.009001538379593828
7333,2,1.09,0.28,0.0,2.1,5.321639189370714,5.767071912312523,4.824137932989341,0.5158817147458541,4.140893992885208,1.4688566763110849,-0.11834937195175978,80.01452251064276,1526.5527868476431,0.00031845232775398654,0.002601726228322443,0.0181,0.013782538138556049,0.5158817147458541
951,1,1.0,0.28,0.0,2.1,2.053231778201932,1.633036642383957,7.086683378199176,-0.010839809397824335,4.463917303296622,0.9704787382001973,-0.03741291233514725,141.53695859479592,3252.2349868300294,0.00016297845206145414,0.0028779169424343887,0.0181,0.01660602404888537,0.010839809397824335
3268,2,0.83,0.28,0.0,2.1,18.60428814342333,9.702200684501834,15.272600428535487,-0.047402904158448354,3.8063728498372513,1.881997341403005,-0.0296738469035367,47.97075898459382,782.2768405587035,0.0006781052114780427,0.0002504493210483405,0.0181,0.01690459334801702,0.047402904158448354
8944,1,1.02,0.28,0.0,2.1,5.565261734029727,4.1807012406472035,6.4924266393488015,-0.04801654039687597,4.284242245989018,1.2053790517156164,-0.11628598200021895,103.74761273891157,2139.9451313382133,0.00025224627211697367,0.0027437797202850556,0.0181,0.013848176586944367,0.04801654039687597
13406,1,0.92,0.28,0.0,2.1,7.906201262214755,4.028147696417847,10.10470156321042,-0.057514610278977814,4.372217995893173,1.0344978500609627,-0.0947401919875326,123.86531849507604,2668.422799076457,0.0002312149906231659,0.002530871165191184,0.0181,0.01455252596648753,0.057514610278977814
7871,2,0.96,0.28,0.0,2.1,11.152326117273741,9.909349989663676,8.459324558709586,-0.009542794095402499,3.6519928433118283,2.4172923344659707,-0.01181337809055738,35.18264386325184,545.9665740151842,0.0005610033117441139,0.00024238175158086683,0.0181,0.01761429221162577,0.009542794095402499
6553,2,0.93,0.28,0.0,2.1,10.640828643673947,7.028247968430468,9.661852852265543,-0.09521054224874176,4.187649252900382,1.2855267410689841,-0.09343726046281324,90.43061849237291,1747.3026228410708,0.00028463645685733327,0.0012503428238014314,0.0181,0.014596250712181954,0.09521054224874176
2178,2,0.93,0.28,0.0,2.1,11.471509088363133,8.183828570938202,9.661852852265543,0.1022225377683031,4.0916418527096425,1.4352479305926626,-0.07099914306065283,76.9680663184002,1411.9893728712466,0.001087296393120949,0.002359326785283944,0.0181,0.01537019692622746,0.1022225377683031
