,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx
18,1,1.0,0.28,0.0,2.1,1.3285063433804092,1.3734572591643845,7.086683378199176,-0.011234527583775146,4.486172656175544,0.9459285828551984,-0.023958831587438167,146.99276613607555,3427.6675929153953,0.000161244137087221,0.0029647005322760156,0.0181,0.017128516220445644
19,2,1.11,0.28,0.0,2.1,6.321568323528447,9.333932710838168,4.8147557497222335,-0.0013524601862826627,3.8170042450804975,2.1505873078072875,-0.02038651988718764,45.761857247946,768.6178437122127,0.0011236255157292248,0.0004868823461815497,0.0181,0.017269988762810624
20,1,1.02,0.28,0.0,2.1,0.2898986366113357,1.0773612002354753,6.4924266393488015,-0.00411561936044192,4.50108848698666,0.9390755192887345,-0.005548347447968596,149.98515258651568,3536.7207299573456,0.00018724584536118394,0.003295196033002514,0.0181,0.01787023350838673
21,1,0.95,0.28,0.0,2.1,6.900044311511532,3.9185359111412223,8.823142337632476,-0.034248679887264225,4.354108604911231,1.0733767325208357,-0.09544140412695501,119.07972218945321,2543.50578018468,0.00020773310211702703,0.0023814640032661094,0.0181,0.014529048407591175
22,2,0.83,0.28,0.0,2.1,18.73136158418249,9.853962466447562,15.272600428535487,-0.02885339099822634,3.708815907676141,2.105444857004964,-0.02288306040153676,40.35877274339013,627.7087038268012,0.0005189891463800996,0.00017893727613316202,0.0181,0.017170997083977305
23,2,1.05,0.28,0.0,2.1,7.946746539852517,9.727062189498277,5.701476462362781,-0.028703300731051616,3.722878252071392,2.3300228182849683,-0.011686000307639777,39.061918740387455,635.5132396957855,0.0009321820321878511,0.0005001469528368441,0.0181,0.01761945920924455
24,1,0.99,0.28,0.0,2.1,1.9511766595180189,1.5669895815746198,7.406038867892791,0.0018532075944274386,4.4769078229478465,0.951279992175739,-0.03346607061981849,145.08904931687357,3360.175310833197,0.0001641790146295733,0.002888249207605137,0.0181,0.016757626413887533
25,2,0.99,0.28,0.0,2.1,9.583156186071099,9.079509719069286,7.406038867892791,0.15171542632210308,3.93357599350524,1.7756769697974686,-0.03561687494274265,57.747102102072105,996.2076699347284,0.001256389682355766,0.0007968208249510278,0.0181,0.01667484094073336
26,2,1.0,0.28,0.0,2.1,9.353177662656892,9.33834237155414,7.086683378199176,0.028199648886549217,3.873928260445864,1.9112775394923087,-0.025156540655774662,51.81711022743657,881.6728221121064,0.0011704642987249248,0.0005204622810045523,0.0181,0.017081343811716793
27,2,1.14,0.28,0.0,2.1,5.171306314365828,7.527079688773891,4.4426321398840525,-0.29615732185353805,3.9805534133281313,1.8065399685175128,-0.10855538796074493,60.36232950959894,1060.790056324061,0.0011585715377550052,0.003528392792137791,0.0181,0.014096885975472522
28,2,0.97,0.28,0.0,2.1,8.272785112865375,5.853376943063707,8.094449821985704,0.011825360296315535,4.230809587549569,1.2495799248817705,-0.10379864406690352,96.12845846399479,1911.525810077889,0.0003772659159856703,0.0026840510499878123,0.0181,0.014252135109981573
29,2,1.19,0.28,0.0,2.1,4.870477416984254,9.306607691818561,3.8794280795262175,0.00021342100213033507,3.783645863764847,2.3144034020484097,-0.018422660103279937,42.48602945190778,708.2990421359932,0.0012085501366738314,0.0004966036725565504,0.0181,0.017348259697540683
30,1,0.9,0.28,0.0,2.1,8.45611187443142,3.963481414463725,11.034172315856123,-0.0011737537100056782,4.391809280398317,1.0003714557476804,-0.09304438251116932,128.82103077763134,2804.526234724105,0.00024527096285986445,0.002650479532238681,0.0181,0.014609460964528531
31,2,1.07,0.28,0.0,2.1,7.344034518702629,9.542023528442881,5.220910024115425,-0.022079918378150855,3.783918741090957,2.192591207828666,-0.014398173726041819,43.39696684897868,723.6505628846543,0.0013492851759123348,0.0006639478524474995,0.0181,0.017509768375506555
32,2,0.92,0.28,0.0,2.1,12.302912958960896,8.741985699399525,10.10470156321042,-0.15367936969903626,4.035915922362172,1.521819183491604,-0.057200950759682435,70.18262591470149,1255.0103995559582,0.0014991296472248912,0.0017556796392790286,0.0181,0.01586637169503575
33,2,0.93,0.28,0.0,2.1,12.368787222841938,9.646419133558966,9.661852852265543,0.0038430352852831078,3.797973462024281,2.01149161166254,-0.021721314668536388,45.97791396307424,758.6562090593,0.000995676253505746,0.0004250156743390576,0.0181,0.01721699130750803
34,1,1.12,0.28,0.0,2.1,3.5459852464078128,3.653069886851134,4.693988360961042,0.04816159033910458,4.240312453948737,1.3286098291757211,-0.16563160388120632,93.65087298186614,1904.31580504512,0.0006158558296488259,0.005819446492089542,0.0181,0.01236081114193309
35,1,1.01,0.28,0.0,2.1,6.778158727378367,5.363806599977733,6.778158727378367,0.07886494145643265,4.226958804717122,1.2808348320497804,-0.1094077217689816,94.46121046529717,1881.1373881053448,0.0005249330723950792,0.004346628914721318,0.0181,0.014069246964793097
36,2,1.15,0.28,0.0,2.1,4.9388659698348585,7.327196099243778,4.31297783662831,2.0043673731093294,3.9880161742582536,1.7990617724324949,-0.1168476497404998,60.936809566849355,1076.1492850093598,0.0011634718528454899,0.003778696148869942,0.0181,0.01383027848577558
37,2,0.95,0.28,0.0,2.1,11.268244900100946,9.302760400754694,8.823142337632476,-0.038962582492052845,3.911468017572944,1.7842173272921078,-0.03161707029154405,56.0346793039132,962.5379768087956,0.0012031060534192955,0.0005449294423989226,0.0181,0.01682912377444141
38,1,1.16,0.28,0.0,2.1,1.9373901579310369,2.2411851578765054,4.199255540080211,-0.011469420231756445,4.2973905492482745,1.2661302842610118,-0.15473290535748954,101.65711703258259,2146.0889415232496,0.00018992775287496503,0.002802578802896194,0.0181,0.012674932918027982
39,1,1.01,0.28,0.0,2.1,4.024531152924099,2.7109692756821184,6.778158727378367,0.0013123950516834206,4.37806611608988,1.0766444489077704,-0.0800581216803153,121.9755876710909,2656.5668330238627,0.00016881072126500397,0.002517170658647927,0.0181,0.015052909589533226
40,1,1.14,0.28,0.0,2.1,3.443698908143922,3.835014059687899,4.4426321398840525,-0.17300445754433144,4.217269988788764,1.3764552860977837,-0.18422031294120825,89.55526236897853,1803.5812751804428,0.0006016244158114273,0.005007282293980175,0.0181,0.011842905447373037
41,1,1.13,0.28,0.0,2.1,1.6340821849322074,1.8536161491867658,4.562857433789538,0.0034786724387298462,4.347866143721851,1.1791005082994328,-0.09250217095623377,111.98205524412536,2421.670575098198,0.00014825534564752104,0.002551811552363753,0.0181,0.014627712095579289
42,1,0.83,0.28,0.0,2.1,1.7497498290935842,1.238271918568385,15.272600428535487,-0.011496732851943968,4.599223272211619,0.7566100170550621,-0.015820197314217348,187.36656625190312,4708.740835371378,0.00020334615731345892,0.002713722053276836,0.0181,0.017452529370931547
