,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx
1480,1,0.934012845601648,0.28,0.0,2.1,1.4982566598240574,0.12221815995844697,9.470664906493164,5689.20393442553,4.5370937197589605,0.8621329453058116,-0.01937425623808641,163.28324614391656,0.00017378860200287403,0.0028781536591863804,0.0181,0.01731028900120588
1481,2,0.9587073431510392,0.28,0.0,2.1,10.815426076795912,0.970817520367261,8.510111025240688,5416.770621133492,3.9422244044229613,1.7301081533798228,-0.036864284521731364,59.0511529858951,0.0012580969137097632,0.0007100386264514702,0.0181,0.016627015067558967
1482,2,0.8136647254837392,0.28,0.0,2.1,20.021957250693653,0.9960518340048348,16.51704471536441,4908.6507854013735,3.7631201791702633,1.9584022321674537,-0.027940232401965963,44.6323041163768,0.0005650860900421005,0.00019654854322581627,0.0181,0.016972207879558932
1483,1,0.934012845601648,0.28,0.0,2.1,7.210339699740813,0.5881732245269298,9.470664906493164,5795.7175846857735,4.3723719430099,1.0421617509264869,-0.09241620237964317,123.3975218794956,0.00021981066317574966,0.002519096643348373,0.0181,0.014630607937252682
1484,2,0.8236162093393309,0.28,0.0,2.1,15.858444828415644,0.8236263936514967,15.74157640425576,5523.340224113094,4.303536900294219,1.0589647953606236,-0.11153660311206116,113.46976047838236,0.0003848213266742557,0.0021817484746687876,0.0181,0.014000449253312956
1485,2,1.128017721544052,0.28,0.0,2.1,5.971439564391433,0.9911398186272443,4.593693862495635,5338.1234710692215,3.795473976838012,2.2224754702924745,-0.017948402003090638,43.83656880471239,0.001118948469250259,0.0004836705317151635,0.0181,0.01736721468543249
1486,1,0.8136647254837392,0.28,0.0,2.1,3.062668581972666,0.15236156085175812,16.51704471536441,5216.100944663634,4.5932886284080485,0.7542635256482436,-0.02638503595124811,186.45401135207558,0.00021087473240591066,0.002668256545759931,0.0181,0.01703309383392931
1487,2,0.934012845601648,0.28,0.0,2.1,12.205926707172836,0.9956811424509284,9.470664906493164,5042.91350657247,3.771814279559648,2.0773959584051305,-0.019582545671336764,43.83065448957736,0.0008285818719970443,0.00035737316039807787,0.0181,0.017301988905405807
1488,1,1.1686926491354517,0.28,0.0,2.1,2.33100279842272,0.44288271613524866,4.10641879197193,6305.382384288735,4.259859568559218,1.3269820512333366,-0.1973764954393508,95.11116861009869,0.0003661788035722642,0.004354750143385766,0.0181,0.011489525131618283
1489,1,1.1116978694410429,0.28,0.0,2.1,0.6577600286680345,0.10329081990598664,4.792621595891778,6203.125061818343,4.414380545364123,1.0832976242158547,-0.02936906645108849,126.22966717430721,0.00016075223818240943,0.0031580999807110793,0.0181,0.01691646086673107
1490,2,0.8236162093393309,0.28,0.0,2.1,17.2989415087807,0.8984402293556221,15.74157640425576,5492.2943425048215,4.21196536324427,1.176246812594378,-0.0965867827853998,97.30533854551493,0.0006585249168170955,0.002031751678640892,0.0181,0.014490780969988574
1491,1,0.8236162093393309,0.28,0.0,2.1,4.472188854695367,0.23226822163047864,15.74157640425576,5299.461721615554,4.5709122304746765,0.7786656274258165,-0.039342655619721126,178.87672099941904,0.00021551765762068559,0.0026666910293021984,0.0181,0.016532400563202588
1492,1,0.934012845601648,0.28,0.0,2.1,1.9594728186144288,0.15984121332573958,9.470664906493164,5700.508130967329,4.527252671826715,0.8719563914023951,-0.0253761081527449,160.5669919360734,0.00017427709735361882,0.00285123375655591,0.0181,0.017072710130783358
1493,2,0.9587073431510392,0.28,0.0,2.1,11.073389719326203,0.9939729302427409,8.510111025240688,5087.365003673831,3.7886487115045364,2.064305930241989,-0.019417448229114058,44.893848592665584,0.0011040314118943007,0.00048728628071181834,0.0181,0.017308567522576243
1494,2,1.1990769587260588,0.28,0.0,2.1,4.593902049326659,0.9623793625597823,3.7207226349248192,5833.1346766516235,3.836364115390006,2.1868158046099584,-0.048231367105340886,46.713024013439366,0.0013251085737779095,0.0012191718894586367,0.0181,0.016197470877217977
1495,2,1.0439008806001355,0.28,0.0,2.1,7.9108836790015795,0.9755728886503348,5.862122164455223,5474.898469233824,3.88313705859298,1.9322013779648963,-0.02664699537919318,52.21264360414614,0.001201885114956761,0.0006460778658686772,0.0181,0.017022822844367562
1496,1,0.934012845601648,0.28,0.0,2.1,9.079252892999165,0.740627164981247,9.470664906493164,5788.576113059195,4.285818056433971,1.1511403742858108,-0.10378761320580084,106.5366945852948,0.0004817477601159702,0.003943853427767596,0.0181,0.014252497111632416
1497,2,1.0765463607143848,0.28,0.0,2.1,7.1300231878310365,0.9876839506178151,5.081790012319021,5326.841869084382,3.8210191504731816,2.107407625907016,-0.017257948912740458,46.373498191489496,0.00117534036148558,0.0005410595741561774,0.0181,0.017394847512023522
1498,1,0.931790710764543,0.28,0.0,2.1,1.3150346533097006,0.10634521172030381,9.565606337475344,5676.112125915254,4.5424220974689655,0.855840464475786,-0.01683222562253183,164.8740070457785,0.00017437449840073643,0.002885355959886357,0.0181,0.017411907416835442
1499,2,0.934012845601648,0.28,0.0,2.1,12.13579029332783,0.9899598640638012,9.470664906493164,5108.749728925321,3.8296287257696657,1.943743951577768,-0.02401461798553068,48.600149049397295,0.0017237347561653551,0.0007291794778485627,0.0181,0.017126316153679412
1500,2,0.8136647254837392,0.28,0.0,2.1,19.63834770306861,0.9769680357193075,16.51704471536441,5124.120067510038,3.975856241249069,1.5333770115706002,-0.04995782145744333,65.12445726168117,0.001319863767669032,0.0005649225704873473,0.0181,0.016133208756262757
1501,1,0.8236162093393309,0.28,0.0,2.1,7.271375456333176,0.3776471658339796,15.74157640425576,5369.845882247365,4.5319860587866065,0.8143556051465164,-0.062993678969664,167.44864228254403,0.00023118047319324988,0.002642023179605657,0.0181,0.015656147198867466
1502,2,0.931790710764543,0.28,0.0,2.1,10.363678727282641,0.8380977685114447,9.565606337475344,5758.038753781992,4.204338015942176,1.2623663906569824,-0.0958933464586954,92.9377894287336,0.00030389701794290597,0.0015470955837314504,0.0181,0.014513936825669864
1503,2,0.8236162093393309,0.28,0.0,2.1,18.317690411761035,0.9513501139046191,15.74157640425576,5365.786373717996,4.095855264181656,1.3439798522798614,-0.07183781993970154,79.99544903348581,0.0014426149372123846,0.001551326873245662,0.0181,0.015340543797702284
1504,2,0.9587073431510392,0.28,0.0,2.1,10.976793850565087,0.9853022628901544,8.510111025240688,5205.086480718103,3.862287115282017,1.896663652229028,-0.0255203319386963,51.20016874628461,0.001373523425578995,0.0005810325264017369,0.0181,0.0170670414377852
1505,2,1.0439008806001355,0.28,0.0,2.1,7.9031599080176225,0.9746203905634151,5.862122164455223,5488.150512640923,3.8864367715658528,1.924887773594811,-0.027336213545794,52.52292683205153,0.001208476571035376,0.0006723910093200391,0.0181,0.01699582933059013
1506,2,1.1990769587260588,0.28,0.0,2.1,4.552330882811616,0.9536705933474571,3.7207226349248192,5891.953619561789,3.8533569717967278,2.144556582410499,-0.05794430070172864,48.05831801051366,0.0014081438523446182,0.0016131940883217233,0.0181,0.015839237621180478
1507,2,0.8136647254837392,0.28,0.0,2.1,19.884508255739807,0.9892140248040806,16.51704471536441,4966.684899339907,3.855774798141826,1.7604505963109538,-0.03548109611820447,52.65486623406819,0.0008315980470807064,0.00030205892097223686,0.0181,0.01668005501634043
1508,2,1.1990769587260588,0.28,0.0,2.1,4.081259474028908,0.8549855545206301,3.7207226349248192,6148.013098475583,3.984134921755492,1.8456909306320315,-0.17120400313798625,59.461711135725594,0.0011913125259110917,0.004292636268397709,0.0181,0.01220322367859374
1509,2,1.1990769587260588,0.28,0.0,2.1,4.6692589891299265,0.9781659341744195,3.7207226349248192,5670.3406465530725,3.805975453676607,2.2644704562345552,-0.03052701090711512,44.303906062215994,0.0012025343819543556,0.0006523218125839003,0.0181,0.016871417164244312
1510,1,0.8136647254837392,0.28,0.0,2.1,7.222844651871959,0.35932189706277756,16.51704471536441,5318.5164716606105,4.542347791703572,0.7998223304522455,-0.060889374860441985,170.98225949996618,0.00023554361295951795,0.002639463200984987,0.0181,0.01573219062307467
1511,2,0.9587073431510392,0.28,0.0,2.1,9.170204071664477,0.8231386091404433,8.510111025240688,5815.31184814835,4.19760025911744,1.2904796116974844,-0.09860838040089187,91.19492598506572,0.0003277139708109964,0.0017802844323078215,0.0181,0.014423484576445527
1512,2,0.9587073431510392,0.28,0.0,2.1,10.930175824898274,0.9811177216838333,8.510111025240688,5270.441958609073,3.890287415872956,1.8365624753810632,-0.028508309400487368,53.84257928227014,0.0011926536072635638,0.0005125025827841245,0.0181,0.016950021970490618
1513,2,0.8136647254837392,0.28,0.0,2.1,18.879674579133802,0.9392255839178352,16.51704471536441,5395.040488164062,4.137485476180864,1.2734466372879485,-0.0806894885781214,86.11176251559674,0.0010525891064102216,0.0015868547699882107,0.0181,0.015031041929925755
1514,2,1.1660237393358672,0.28,0.0,2.1,5.264886826535691,0.991702220271295,4.136310520223437,5393.303875751343,3.7882928388318255,2.2786090910844647,-0.017973793017486514,43.00168437917736,0.0011908641898901236,0.0004974542557539818,0.0181,0.017366199341406638
1515,1,0.8236162093393309,0.28,0.0,2.1,1.3426855247300402,0.06973390193721497,15.74157640425576,5223.336921586952,4.606728584617134,0.7472102607374691,-0.011999894065951186,190.18620199299642,0.0002048214070171425,0.002710729754170471,0.0181,0.017606729045033954
1516,1,0.9082243376830028,0.28,0.0,2.1,5.171747730455891,0.38106050918993517,10.653165281869686,5681.718483719733,4.478375794849586,0.9096060641448478,-0.059960989151542125,148.87624140004974,0.00019346093327186268,0.0026603726153812957,0.0181,0.01576585709529888
1517,1,0.8236162093393309,0.28,0.0,2.1,6.521884345278743,0.3387214913715306,15.74157640425576,5351.056711298028,4.543321388760214,0.8037970814396138,-0.05676034538348618,170.69418238224347,0.00022839379666160416,0.002648539314383136,0.0181,0.015882476795049474
1518,1,1.1990769587260588,0.28,0.0,2.1,3.4035546069945712,0.7130127455801863,3.7207226349248192,6156.635909267272,4.126444821602669,1.5672771243505517,-0.19598821325014545,75.72466894679103,0.00039362092830543265,0.0023794778221379875,0.0181,0.01152631174822586
1519,2,0.934012845601648,0.28,0.0,2.1,12.228157727449169,0.9974946063687137,9.470664906493164,5026.17075514186,3.7514189143973065,2.1267059683524216,-0.018308915731818927,42.2603620681429,0.0007407117253438464,0.00031737283226374036,0.0181,0.01735280390753033
1520,1,0.9555987440125916,0.28,0.0,2.1,8.39081627811968,0.7442363997454269,8.624572596212923,5833.065053477522,4.266030928552755,1.1911379239857791,-0.10400926103468447,102.41074783126804,0.0004921622964143449,0.003977901493142588,0.0181,0.01424522502049977
1521,1,1.1116978694410429,0.28,0.0,2.1,2.740281985629732,0.43031798943828925,4.792621595891778,6199.975490034814,4.304254639372556,1.2297327626154395,-0.12772666578360242,104.565558613185,0.00020245427102225764,0.0028996428033915,0.0181,0.01348813515584753
1522,2,1.1990769587260588,0.28,0.0,2.1,4.748819853830323,0.9948331885984218,3.7207226349248192,5397.540248257902,3.772367047308517,2.3535901602967373,-0.01649778164053904,41.533860817764456,0.0011173707579429865,0.00047141494795266414,0.0181,0.017425321242458505
1523,2,0.934012845601648,0.28,0.0,2.1,10.34999317789608,0.8442859996587525,9.470664906493164,5758.310186143421,4.195828039105443,1.2762748912483497,-0.09534122038107204,91.56468221957701,0.0002931223493398922,0.0014298112766384374,0.0181,0.014532400378325974
1524,2,0.8136647254837392,0.28,0.0,2.1,19.503601778126523,0.9702646987786299,16.51704471536441,5204.955506366557,4.020563292674299,1.4565506931791348,-0.057101907483308026,70.43861387388606,0.0013508851000321616,0.0007194586342073039,0.0181,0.015869990522135273
1525,1,0.9082243376830028,0.28,0.0,2.1,6.5160213270399225,0.48010818280098766,10.653165281869686,5707.868553319883,4.4412860622209855,0.9492884860852496,-0.0751273586306618,139.79277013114003,0.00020500997647368249,0.0026072545126802904,0.0181,0.015224786678185859
1526,1,0.9555987440125916,0.28,0.0,2.1,6.2495955239672885,0.55431752030505,8.624572596212923,5847.1703947299475,4.371561479980712,1.0551196759035049,-0.08934590076586109,122.47753193046988,0.00020246171635684483,0.0024802508895874764,0.0181,0.014734407412336538
1527,1,0.9555987440125916,0.28,0.0,2.1,7.137224243212574,0.6330471194793741,8.624572596212923,5845.391006341888,4.332133484201503,1.104118583893806,-0.10098839820499933,114.53281378340336,0.00019694126515274003,0.0021416686379147065,0.0181,0.014344657281477234
1528,2,1.1686926491354517,0.28,0.0,2.1,5.135145500463931,0.975660427578232,4.10641879197193,5649.908454699258,3.8245460282274086,2.1881783587568067,-0.03134580657810535,46.02224814924118,0.0012087428262676206,0.0006794701293506566,0.0181,0.016839638659626916
1529,2,1.1990769587260588,0.28,0.0,2.1,4.5745379720529975,0.9583227701154753,3.7207226349248192,5862.235595397135,3.844284409981969,2.167016574149625,-0.052789559702740435,47.335778750086966,0.0013391910786093274,0.0013832988421454973,0.0181,0.016028357304335966
1530,1,0.8236162093393309,0.28,0.0,2.1,14.604634933702808,0.7585083487813891,15.74157640425576,5515.363084899665,4.356182766203944,0.9969519639444328,-0.11403076094494015,124.08863779894753,0.0004382866357702197,0.003437517153421832,0.0181,0.0139202749654629
1531,2,1.1660237393358672,0.28,0.0,2.1,5.300887353355317,0.9984833351469306,4.136310520223437,5284.345030546621,3.760044895356055,2.3538409646185134,-0.014474742151233153,40.7765487452631,0.0011533572911059536,0.0005367941070090199,0.0181,0.017506681582404357
1532,2,1.1686926491354517,0.28,0.0,2.1,4.64026906796654,0.8816355646634083,4.10641879197193,6063.522757611264,3.976265983400919,1.8384105845149683,-0.1349750840595734,59.39316811612882,0.0011420353749508933,0.004046714660106421,0.0181,0.013264885048672816
1533,1,1.1990769587260588,0.28,0.0,2.1,2.731694498791562,0.5722643587580227,3.7207226349248192,6288.088593892184,4.188899266154294,1.4585407673363138,-0.25997765965782965,83.62598970987814,0.0005698666454270627,0.004642660354945982,0.0181,0.009947201493067333
1534,2,1.1116978694410429,0.28,0.0,2.1,6.0097532311168,0.9437367909566221,4.792621595891778,5823.9717565654955,3.9206221470298015,1.9107331554926847,-0.05690531363345465,55.00767780720304,0.001469882808042729,0.0021431586974342,0.0181,0.01587717608154029
1535,1,1.1990769587260588,0.28,0.0,2.1,2.523617365983992,0.5286741523747658,3.7207226349248192,6317.813552174658,4.206962455236152,1.4285221474083245,-0.2632050533809891,86.06292503819056,0.0006368503628305706,0.0056236843532402325,0.0181,0.009873554358119227
1536,2,1.1660237393358672,0.28,0.0,2.1,5.158843767558513,0.971727785777852,4.136310520223437,5695.024451215398,3.834037539360286,2.1619622575320303,-0.035918456826644754,46.83041134935628,0.0012384553126513766,0.0007992909376101087,0.0181,0.016663265651377053
1537,2,0.9733723793947712,0.28,0.0,2.1,10.093811770163706,0.9584310972473181,7.972049300410562,5558.220960954265,3.976788043825368,1.6754112426206436,-0.0450051255555946,62.526978661353596,0.0013706876662871994,0.0012485208391975755,0.0181,0.01631824500114848
1538,2,0.9555987440125916,0.28,0.0,2.1,10.240487801751987,0.9082958702226224,8.624572596212923,5720.738622209104,4.094195259507941,1.4506557413638708,-0.07333810502951384,76.74844589796147,0.000972334724630513,0.0025646725597711084,0.0181,0.015287640796522211
1539,2,0.8136647254837392,0.28,0.0,2.1,19.7590065828104,0.9829705706838457,16.51704471536441,5043.4371680978775,3.92414373077807,1.6273287074996647,-0.04320138390026235,59.4322868735973,0.0017702920009033105,0.0006864807723068189,0.0181,0.016386159993467153
1540,2,0.9082243376830028,0.28,0.0,2.1,12.73988316025573,0.9386897074423598,10.653165281869686,5567.0230166324145,4.072122057168068,1.4504468170325855,-0.06578009711962861,74.91954954874184,0.001822772903878908,0.0028917008702398217,0.0181,0.015556019459555816
1541,1,1.0765463607143848,0.28,0.0,2.1,4.223726063108764,0.5850901651285841,5.081790012319021,6090.540898110218,4.263593962294102,1.2681308392350938,-0.13735747292482456,98.64199654116965,0.00019175705431509975,0.0022359460901960615,0.0181,0.013192317712651336
1542,1,1.0765463607143848,0.28,0.0,2.1,0.5569712534888063,0.0771542467022082,5.081790012319021,6105.264269331895,4.44693401908448,1.0268193300374229,-0.01785111384136443,134.7487538642471,0.00016081208648056574,0.0033273952282597413,0.0181,0.017371105625164824
1543,2,0.9082243376830028,0.28,0.0,2.1,13.43606784667093,0.989985421178232,10.653165281869686,5078.367493822595,3.8338091012194715,1.9075399135257167,-0.025664336316594327,49.29774553994784,0.0012406812824662917,0.0005042154406250665,0.0181,0.017061383246482917
1544,1,1.1660237393358672,0.28,0.0,2.1,1.6730699642862894,0.3151420444385276,4.136310520223437,6331.601980722365,4.3085221294931735,1.2532488309404008,-0.14460495637339754,103.35647903593113,0.00018201761890648723,0.0028210857455858995,0.0181,0.012973991781784178
1545,1,1.128017721544052,0.28,0.0,2.1,2.7884179722443814,0.4628217456553799,4.593693862495635,6223.122953302687,4.2796174368546405,1.2743652475991785,-0.1522014759054752,99.76586774644191,0.0003401232729358899,0.004357855415513812,0.0181,0.012749028705223731
1546,2,1.1990769587260588,0.28,0.0,2.1,3.9377760001207687,0.8249271134230848,3.7207226349248192,6196.441121663136,4.0117619640005024,1.7881323687518895,-0.17130726312164685,62.1448662400144,0.0003192242860358973,0.0011857474820522462,0.0181,0.012200322525257235
1547,1,1.0439008806001355,0.28,0.0,2.1,4.594503347778772,0.5665957287178657,5.862122164455223,6037.166750203835,4.296284276893309,1.2026303792860116,-0.11725539173816744,105.19302334920755,0.00015057719020730075,0.001866000593658157,0.0181,0.013817299875094103
1548,2,0.9733723793947712,0.28,0.0,2.1,10.429242632924966,0.9902810442412945,7.972049300410562,5153.260939033537,3.8223930672310784,2.000829927035636,-0.021263891055718846,47.51665740257949,0.0016504053383051605,0.0007230460525240456,0.0181,0.017235134773728678
1549,1,1.1990769587260588,0.28,0.0,2.1,0.7462450642529947,0.15633133696319126,3.7207226349248192,6426.911150476866,4.340066790613801,1.2255606555607144,-0.10028051357896772,107.53875250280514,0.00018816325897365693,0.0032627653673538426,0.0181,0.014368057630554652
1550,2,0.8136647254837392,0.28,0.0,2.1,20.065502635349148,0.9982181287234517,16.51704471536441,4896.763593754932,3.73020024722978,2.033962541590959,-0.0256919534009285,42.09912657085451,0.0005392146250810684,0.00017857635188123222,0.0181,0.017060298335901693
1551,1,1.1686926491354517,0.28,0.0,2.1,0.3454649477919555,0.06563718177908295,4.10641879197193,6350.505335539803,4.386665060726165,1.1467329788634408,-0.029460341107085286,118.109398159832,0.00017970268327787746,0.0034196038024845304,0.0181,0.01691290594727453
1552,2,1.1660237393358672,0.28,0.0,2.1,5.0913907557623945,0.9590222322177934,4.136310520223437,5809.421963142848,3.860008372985992,2.0984357923305264,-0.049091990354853586,48.996341429509584,0.0013427072218247056,0.0013133175617113801,0.0181,0.016165404807671258
1553,1,1.1116978694410429,0.28,0.0,2.1,4.470663075397006,0.7020469995969182,4.792621595891778,6064.759142937788,4.186865941784916,1.4076837345936903,-0.14933352281598572,85.8946274867667,0.00019851019097250967,0.0018898381754617888,0.0181,0.012833498141672372
1554,2,0.9733723793947712,0.28,0.0,2.1,9.790705503839837,0.9296504464852312,7.972049300410562,5695.517454736993,4.043380902231,1.552062201558798,-0.0627470983202796,70.09983521331338,0.0014851197363072769,0.002864633553927076,0.0181,0.01566503885937903
1555,1,1.1660237393358672,0.28,0.0,2.1,2.30036913621871,0.4333010860430488,4.136310520223437,6303.882271473817,4.2653243025089935,1.3171529887201054,-0.1904831938378468,96.09344236481043,0.00035530183327843516,0.004375338468433965,0.0181,0.01167334661158552
1556,2,0.8236162093393309,0.28,0.0,2.1,18.342013243435357,0.9526133478693657,15.74157640425576,5359.3403606724605,4.09173704058143,1.3503530861149935,-0.07074743846745697,79.43940214747602,0.0014864862356144754,0.001533501540489035,0.0181,0.015379107632327613
1557,2,0.8236162093393309,0.28,0.0,2.1,18.557827925792786,0.9638219291930901,15.74157640425576,5284.3365798732375,4.048368834217012,1.4193489335178786,-0.06198539971749685,73.70510258506819,0.0014054858974403396,0.000975881278716062,0.0181,0.01569253750024642
1558,2,1.1990769587260588,0.28,0.0,2.1,4.67402821359457,0.9791650419374728,3.7207226349248192,5656.615596505139,3.8042047561561394,2.269078459412805,-0.029523006062275155,44.16185576448631,0.0011983879850263409,0.0006280409055017255,0.0181,0.016910465736593088
1559,2,1.1660237393358672,0.28,0.0,2.1,4.148693494777744,0.7814543190671709,4.136310520223437,6199.880726859722,4.069940526019567,1.6492508876128444,-0.15940360680128046,69.26576656657278,0.0002706280804181491,0.000910312211903852,0.0181,0.012539348366763679
1560,2,1.1686926491354517,0.28,0.0,2.1,5.192354433098167,0.9865299329642372,4.10641879197193,5484.203814533855,3.8018171039575286,2.246051050308415,-0.02126900657940604,44.08958603816431,0.0011326338369822288,0.0004804061804505322,0.0181,0.01723493176350265
1561,2,1.1686926491354517,0.28,0.0,2.1,5.171775138484921,0.9826199359875587,4.10641879197193,5549.0689528279245,3.8105668914292026,2.2235889466209864,-0.02446464235544335,44.8366125542441,0.0011508382045188029,0.0005239035633392009,0.0181,0.01710857872405528
1562,1,1.0439008806001355,0.28,0.0,2.1,3.7822172956934335,0.46642433416851703,5.862122164455223,6051.0268057255835,4.339933478945049,1.1436880127776268,-0.09828183446870188,113.26875441173996,0.00015745455457060422,0.0023244031706717294,0.0181,0.014434333669755344
1563,2,1.0765463607143848,0.28,0.0,2.1,5.599657782232868,0.7756906218626194,5.081790012319021,6043.554591710796,4.148452146191709,1.4470968959137516,-0.11793234241983933,81.34200114015823,0.0003565608798576833,0.0025696540381757726,0.0181,0.013795779121729588
1564,2,1.1660237393358672,0.28,0.0,2.1,5.171442512612648,0.974100904869386,4.136310520223437,5667.2365359528785,3.8292378437803074,2.17391112071402,-0.033138583905559515,46.43209700426363,0.001224933562691184,0.0007252132194517369,0.0181,0.016770267536170884
1565,2,0.8236162093393309,0.28,0.0,2.1,18.6766216555904,0.969991616846592,15.74157640425576,5225.4026191872135,4.0172218984625845,1.4710839493529198,-0.0559239188040277,69.81632473432053,0.0013389868668699013,0.0007269622548596866,0.0181,0.015913095021004065
1566,2,0.934012845601648,0.28,0.0,2.1,11.265827893231926,0.9189939163567897,9.470664906493164,5664.359136405742,4.092549002992854,1.4368494635428304,-0.07170560138654708,76.99408920111505,0.00104680057985194,0.002394641476984205,0.0181,0.015345214852423092
1567,1,1.0439008806001355,0.28,0.0,2.1,4.368063503229692,0.5386710894214174,5.862122164455223,6043.188971236349,4.308857292534636,1.1853474299519158,-0.11230098107932067,107.4593808062165,0.0001521299384234793,0.002004268123841968,0.0181,0.013975829500522976
1568,2,0.934012845601648,0.28,0.0,2.1,10.522415179842188,0.8583510796809429,9.470664906493164,5748.338283015883,4.179929674230924,1.299763912193545,-0.09190146322866603,89.16912621134514,0.00030713991592966756,0.0013079408651528457,0.0181,0.014647958863272314
1569,2,0.8136647254837392,0.28,0.0,2.1,19.736110314077784,0.9818315276733428,16.51704471536441,5058.701652964643,3.93492290034684,1.607280387484858,-0.044184152902207216,60.56911307120173,0.0014900519491168251,0.0005775919443417044,0.0181,0.01634912152353835
1570,2,0.9082243376830028,0.28,0.0,2.1,12.322027474135325,0.9079016046926313,10.653165281869686,5644.686203715301,4.131838703396672,1.3543452962696547,-0.07861079819958075,82.86750258554565,0.000861808767552981,0.002297135239383352,0.0181,0.0151031583800236
1571,1,0.8136647254837392,0.28,0.0,2.1,9.229165484005492,0.45913229618744245,16.51704471536441,5368.164324886805,4.510970732888897,0.8292434590555819,-0.0769055776749681,162.11329154353317,0.00024975065091554285,0.0026524563837181936,0.0181,0.01516257622631148
1572,2,0.9587073431510392,0.28,0.0,2.1,11.004787553852053,0.9878150420833158,8.510111025240688,5167.411153334887,3.843134639932853,1.9389063420018664,-0.023723377864387503,49.47925213629262,0.0016289260627670532,0.0006882870358324578,0.0181,0.01713780500149805
1573,2,1.1686926491354517,0.28,0.0,2.1,5.076327415346432,0.9644851886156968,4.10641879197193,5769.173979921046,3.8472371081291734,2.1318968292873426,-0.043422009483412835,47.90726382288021,0.0013010416196886977,0.0010672137902016932,0.0181,0.016377837787841024
1574,2,1.1116978694410429,0.28,0.0,2.1,5.533303986722954,0.8689179650138474,4.792621595891778,6006.224837351137,4.030046486827772,1.6852251981031672,-0.1155738516110872,66.08130938682372,0.0009167745915758882,0.0036325852338695563,0.0181,0.013870902634674765
1575,1,1.1990769587260588,0.28,0.0,2.1,3.26228709025167,0.6834185267105516,3.7207226349248192,6187.931962993817,4.1401943444550415,1.5426628935433928,-0.2148905479764467,77.40361270811925,0.00056459012855509,0.0034198086380812787,0.0181,0.011035398659455945
1576,1,0.931790710764543,0.28,0.0,2.1,4.077174952301098,0.3297160515366789,9.565606337475344,5741.338037254059,4.478591465598672,0.921102862978899,-0.0524110949931548,147.89220799347186,0.00018255886761342694,0.002714754858927554,0.0181,0.01604233125930326
1577,1,0.9082243376830028,0.28,0.0,2.1,4.944474386098698,0.36431473951210575,10.653165281869686,5676.771238220702,4.484073428976715,0.9036588994195746,-0.05734340772579899,150.32328543180387,0.00019224253673928403,0.00267315961900208,0.0181,0.015861168072602756
1578,1,0.9587073431510392,0.28,0.0,2.1,2.224795848162462,0.19970279240966565,8.510111025240688,5791.6057532940295,4.4991598635402426,0.9124472610094888,-0.03236070021490115,151.99927195517438,0.00017038632556869211,0.002845852129081644,0.0181,0.016800332407229775
1579,2,0.934012845601648,0.28,0.0,2.1,12.15822475583258,0.9917899234925437,9.470664906493164,5085.722438804967,3.812317226250983,1.9828350911553358,-0.022536444420677332,47.123004706872386,0.0012138899647103963,0.0005164173029463814,0.0181,0.01718470694665665
1580,2,1.1686926491354517,0.28,0.0,2.1,4.339288277865805,0.8244502236957596,4.10641879197193,6144.015990599381,4.031489902703994,1.725591637927817,-0.16025338670556638,65.02192292169627,0.0003248353797604572,0.0013684681725089076,0.0181,0.012514836731100812
1581,1,1.1990769587260588,0.28,0.0,2.1,0.4852944594413587,0.10166463444718501,3.7207226349248192,6431.304037069066,4.35725059947047,1.2015529273023569,-0.06463399946450925,110.77655194064377,0.0001897155339748653,0.0034537960870982543,0.0181,0.015597125814246469
1582,1,0.9733723793947712,0.28,0.0,2.1,6.052733216180282,0.5747212123448256,7.972049300410562,5889.134392137722,4.347507083061975,1.094789552722004,-0.09502393488478583,116.99298540479418,0.00019198407846074552,0.0023220026297562923,0.0181,0.014543021292899805
1583,2,1.128017721544052,0.28,0.0,2.1,6.006332141595615,0.9969312902261224,4.593693862495635,5249.295998045001,3.7659205996092964,2.2993131591743605,-0.01501865167846425,41.51006260231531,0.0011924592319990032,0.0005668974669550408,0.0181,0.01748476997383175
1584,2,1.1660237393358672,0.28,0.0,2.1,5.237843011955254,0.9866082055568948,4.136310520223437,5481.070587791647,3.8028812812057513,2.24072302009484,-0.0212841357407268,44.193284870636575,0.001132283652112215,0.00048101721348103865,0.0181,0.01723433137475227
1585,1,1.0765463607143848,0.28,0.0,2.1,1.1474341623794038,0.15894791317186238,5.081790012319021,6115.282961892108,4.422981953522755,1.0555287538999127,-0.03810870044495173,129.33406551507505,0.00014940372814703742,0.0030087754155695284,0.0181,0.016579440650086694
1586,1,0.9082243376830028,0.28,0.0,2.1,7.799194361053326,0.574653894464468,10.653165281869686,5726.870032981696,4.399410548575733,0.9961757608244534,-0.08915650032593031,130.17696784562844,0.0002317471812317157,0.002626788793338275,0.0181,0.01474083464542025
1587,1,1.0439008806001355,0.28,0.0,2.1,4.9302955094267125,0.6080057332657225,5.862122164455223,6025.133201866095,4.276789467763344,1.2299276777639854,-0.123768775392096,101.7765422137305,0.00023349771836393192,0.0026333945314642726,0.0181,0.013611619474197449
