,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
49594,4671308,2,1.12,0.28,0.25,2.1,6.325398274367357,5.401234401367706,6.444091821855409,5856.981495347791,4.20661354638072,1.3810796962626493,0.17383775411715374,-1.7981322264396766,0.0004514569766338416,0.00035494739182190266,0.0321868573217045,0.027009486590614924,1.7981322264396766
92967,3420908,1,1.15,0.24,-0.3,2.5,1.1647751821428838,1.6102586377602854,3.9943598216988216,6539.5751245760375,4.384217442789477,1.1407352855828554,-0.4292696124676635,0.36770031774055667,0.00014683177784741505,0.002009585962603172,0.009071488928653629,0.006736106771756746,0.36770031774055667
39697,847231,2,0.85,0.28,0.45,2.5,29.04494372067123,9.898942723511077,23.80400212870965,4741.226669672694,3.711086070062042,2.125553114017395,0.4293326663702813,0.3076978070778864,0.000521576010056243,9.863940374149616e-05,0.05101273105588661,0.0486419795974944,0.3076978070778864
97406,3172263,1,0.96,0.3,-0.1,2.1,6.163369109969608,5.030501793365084,6.466238779482423,6021.688765960688,4.241048937844593,1.228754469077234,-0.23400771595465186,0.40119669568751704,0.0005019576730714387,0.003281716385824307,0.014377341048509497,0.010560168766948465,0.40119669568751704
52654,5567430,2,1.19,0.24,-0.5,1.7,4.1619305624672815,9.618222536478038,3.1901698841848565,5837.262874477734,3.670225628253178,2.635992293180434,-0.547438027682269,0.6246609519109114,0.0012737209674609589,0.0003957085912216773,0.005723722564904768,0.0051314552652604525,0.6246609519109114
9484,2542423,2,1.08,0.28,0.4,2.5,11.558380001898987,9.420689659179123,8.359021441304463,5118.2952473006435,3.9288765940580643,1.8649430108664242,0.3800219806723908,0.18494275821315398,0.0016210644223186284,0.0004957770561058726,0.045465144410323406,0.04342107342201197,0.18494275821315398
81553,764590,2,1.18,0.3,0.35,1.9,5.574912426293063,6.462164787256061,5.339842279525878,5800.342003290498,4.069754997970152,1.6593743429545176,0.2826054649540911,-1.2307947420000005,0.0002405112972030072,0.0007203977966513953,0.04052085260808695,0.03469636994948292,1.2307947420000005
21399,5025072,2,1.18,0.26,0.2,1.9,6.518501462556353,6.7835984432804235,5.977876941488841,5760.917741759685,4.073767052727951,1.6513998424233127,0.11910278428743624,-0.35875487373671433,0.00041184651569687464,0.0014359684053740216,0.028686566783546162,0.02381120418327845,0.35875487373671433
55703,4558197,2,1.05,0.28,-0.4,2.1,5.354018426347079,9.538870948205167,3.9591786045462647,5642.939574389374,3.7117059769227176,2.3598720609750297,-0.42395118093424544,0.1911818445893232,0.0011733909704121134,0.0003273239695661956,0.0072057397870183,0.0068191052545106745,0.1911818445893232
29402,6280199,1,1.09,0.24,-0.3,2.5,3.5890867299927,3.3379477871722023,5.046654031656873,6383.120604647332,4.300910304857738,1.2223702548696118,-0.5010149464570748,0.6935176984541584,0.00016402283425473547,0.0015054411864994233,0.009071488928653629,0.005710361840029747,0.6935176984541584
81841,7409245,2,0.96,0.32,-0.5,2.1,4.916319836486502,8.26870038541228,3.95913645889654,6360.72962888462,3.9320035198390215,1.7519036444637095,-0.5829927433346604,-0.5012231028903997,0.0013250233671074194,0.0015370270816921214,0.005723722564904768,0.0047280910528988045,0.5012231028903997
83027,1608519,1,1.06,0.3,-0.2,2.1,0.058016267610693714,1.025087618448776,3.9275048219553454,6449.443369150292,4.433848343183178,1.0343640971623531,-0.2056086031756661,0.9185606232883003,0.00016169310152482896,0.0013148223061718268,0.011420327935091498,0.011273790801019505,0.9185606232883003
22414,4683990,2,1.08,0.28,0.1,2.5,6.36692059149348,6.060618450132805,5.6238541684269325,6057.003324397455,4.1893321961837975,1.3827420629262277,0.020596070180976686,1.1636676264432992,0.00031419788623148593,0.0014901525753120426,0.02278654995347443,0.01897905765240557,1.1636676264432992
64819,212997,2,1.11,0.3,-0.5,2.3,3.5329130579415207,9.302320698665248,2.742450639736328,6291.928549392579,3.7408810151348932,2.3474333987704497,-0.5580471954068721,-0.47258929699930974,0.0014316920603049735,0.0005646697174205849,0.005723722564904768,0.005007620163329334,0.47258929699930974
9630,7981362,2,1.2,0.3,0.0,1.7,3.9174308467391215,8.69594717676286,3.2420778143900395,5797.7992614035,3.7733470761444687,2.352385145430304,-0.06509941215602275,0.1638481171558297,0.0013493388363753829,0.0010068262861433477,0.0181,0.01558042007106849,0.1638481171558297
